period,label,specialty_code,provider_code,provider_name,total_waiting,within_18w,over_52w,n_source_rows
2026-03,March 2026,C_130,K7J9E,ANGLIA COMMUNITY EYE SERVICE - NORWICH,15.0,14.0,0.0,3
2026-03,March 2026,C_130,K8I4X,GLENDON WOOD HOSPITAL,494.0,420.0,0.0,6
2026-03,March 2026,C_130,K9J3O,SPAMEDICA LUTON,158.0,138.0,0.0,9
2026-03,March 2026,C_130,L0D9W,NEWMEDICA - GLOUCESTER (BRIGHOUSE COURT),1386.0,1079.0,3.0,8
2026-03,March 2026,C_130,L4R3R,NEWMEDICA - HAMPSHIRE,2322.0,1432.0,6.0,16
2026-03,March 2026,C_130,L6O7H,SPAMEDICA POOLE,998.0,946.0,0.0,5
2026-03,March 2026,C_130,L9D3Z,SPAMEDICA LEICESTER,340.0,330.0,0.0,9
2026-03,March 2026,C_130,M0N7E,SPAMEDICA SITTINGBOURNE,189.0,171.0,0.0,5
2026-03,March 2026,C_130,M2O7D,OPTEGRA EYE HOSPITAL COLCHESTER,339.0,265.0,0.0,11
2026-03,March 2026,C_130,M2Y6D,PRACTICE PLUS GROUP HOSPITAL BIRMINGHAM,6.0,5.0,0.0,1
2026-03,March 2026,C_130,M3R0W,SPAMEDICA NORWICH,346.0,313.0,0.0,3
2026-03,March 2026,C_130,M4C5R,NEWMEDICA - NORTHAMPTON,1404.0,1207.0,3.0,12
2026-03,March 2026,C_130,M5E1S,SPAMEDICA EXETER,328.0,290.0,0.0,4
2026-03,March 2026,C_130,M6L9D,NEWMEDICA - NOTTINGHAM - KEYWORTH,6.0,6.0,0.0,1
2026-03,March 2026,C_130,M7C9Q,SPAMEDICA EPSOM,336.0,325.0,0.0,4
2026-03,March 2026,C_130,N1L8R,ACES MANCHESTER ST JOHNS STREET,13.0,11.0,0.0,5
2026-03,March 2026,C_130,N1M9Z,ACES EXETER,49.0,38.0,0.0,2
2026-03,March 2026,C_130,N1N0Y,SPAMEDICA CROYDON,157.0,150.0,0.0,6
2026-03,March 2026,C_130,N6Z0R,NEWMEDICA - LINCOLN,33.0,28.0,0.0,4
2026-03,March 2026,C_130,N8R1N,NEWMEDICA - BERKSHIRE,1515.0,997.0,14.0,18
2026-03,March 2026,C_130,N8Z8E,ACES TORQUAY,3.0,2.0,0.0,1
2026-03,March 2026,C_130,NAM01,PROBUS SURGICAL CENTRE,483.0,459.0,0.0,1
2026-03,March 2026,C_130,NCR,ISIGHT,1411.0,1211.0,0.0,9
2026-03,March 2026,C_130,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,138.0,138.0,0.0,1
2026-03,March 2026,C_130,NFH,SOMERSET SURGICAL SERVICES HQ,356.0,336.0,0.0,3
2026-03,March 2026,C_130,NNE,DORKING HEALTHCARE LIMITED (DHC),252.0,195.0,0.0,1
2026-03,March 2026,C_130,NNH02,OPTEGRA YORKSHIRE EYE HOSPITAL,634.0,528.0,0.0,8
2026-03,March 2026,C_130,NNH03,OPTEGRA (SURREY EYE HOSPITAL),859.0,859.0,0.0,10
2026-03,March 2026,C_130,NNH04,OPTEGRA (MANCHESTER EYE HOSPITAL),814.0,804.0,0.0,17
2026-03,March 2026,C_130,NNH05,OPTEGRA (BIRMINGHAM EYE HOSPITAL),682.0,654.0,0.0,8
2026-03,March 2026,C_130,NNH06,OPTEGRA (SOLENT EYE HOSPITAL),647.0,647.0,0.0,12
2026-03,March 2026,C_130,NNH07,OPTEGRA LONDON EYE HOSPITAL,874.0,836.0,0.0,16
2026-03,March 2026,C_130,NPG01,SPAMEDICA MANCHESTER,357.0,323.0,0.0,13
2026-03,March 2026,C_130,NPG02,SPAMEDICA WIRRAL,358.0,340.0,0.0,4
2026-03,March 2026,C_130,NPG06,SPAMEDICA LIVERPOOL,393.0,358.0,0.0,11
2026-03,March 2026,C_130,NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),561.0,526.0,0.0,7
2026-03,March 2026,C_130,NPG08,SPAMEDICA BOLTON,698.0,670.0,1.0,19
2026-03,March 2026,C_130,NPG10,SPAMEDICA SHEFFIELD,379.0,360.0,0.0,9
2026-03,March 2026,C_130,NPG11,SPAMEDICA BIRMINGHAM,785.0,682.0,0.0,5
2026-03,March 2026,C_130,NPG13,SPAMEDICA SKELMERSDALE,86.0,77.0,0.0,10
2026-03,March 2026,C_130,NPG14,SPAMEDICA WIDNES,283.0,270.0,0.0,10
2026-03,March 2026,C_130,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,315.0,308.0,0.0,6
2026-03,March 2026,C_130,NPG16,SPAMEDICA CHELMSFORD,801.0,735.0,0.0,12
2026-03,March 2026,C_130,NPG17,SPAMEDICA PRESTON,299.0,279.0,0.0,9
2026-03,March 2026,C_130,NPG18,SPAMEDICA HULL,327.0,306.0,0.0,5
2026-03,March 2026,C_130,NPG19,SPAMEDICA BEDFORD,251.0,237.0,0.0,10
2026-03,March 2026,C_130,NPG20,SPAMEDICA WOLVERHAMPTON,661.0,612.0,0.0,10
2026-03,March 2026,C_130,NPG21,SPAMEDICA COVENTRY,507.0,466.0,0.0,5
2026-03,March 2026,C_130,NPG22,SPAMEDICA STOCKTON-ON-TEES,462.0,427.0,0.0,4
2026-03,March 2026,C_130,NPG23,SPAMEDICA DERBY,476.0,453.0,0.0,5
2026-03,March 2026,C_130,NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",22.0,17.0,0.0,1
2026-03,March 2026,C_130,NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",158.0,61.0,2.0,4
2026-03,March 2026,C_130,NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",250.0,201.0,0.0,1
2026-03,March 2026,C_130,NT237,"NUFFIELD HEALTH, TEES HOSPITAL",446.0,381.0,1.0,3
2026-03,March 2026,C_130,NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",295.0,217.0,0.0,8
2026-03,March 2026,C_130,NT402,BATH CLINIC,260.0,145.0,0.0,3
2026-03,March 2026,C_130,NT405,BISHOPS WOOD HOSPITAL,17.0,12.0,0.0,3
2026-03,March 2026,C_130,NT406,BLACKHEATH HOSPITAL,134.0,91.0,0.0,9
2026-03,March 2026,C_130,NT408,CHAUCER HOSPITAL,253.0,236.0,0.0,1
2026-03,March 2026,C_130,NT411,CLEMENTINE CHURCHILL HOSPITAL,34.0,34.0,0.0,2
2026-03,March 2026,C_130,NT412,DROITWICH SPA HOSPITAL,18.0,15.0,0.0,3
2026-03,March 2026,C_130,NT416,HENDON HOSPITAL,138.0,85.0,0.0,4
2026-03,March 2026,C_130,NT417,GORING HALL HOSPITAL,94.0,82.0,0.0,1
2026-03,March 2026,C_130,NT422,LONDON INDEPENDENT HOSPITAL,79.0,76.0,0.0,7
2026-03,March 2026,C_130,NT430,RIDGEWAY HOSPITAL,271.0,215.0,0.0,1
2026-03,March 2026,C_130,NT431,RUNNYMEDE HOSPITAL,2.0,2.0,0.0,1
2026-03,March 2026,C_130,NT436,SHIRLEY OAKS HOSPITAL,59.0,45.0,0.0,5
2026-03,March 2026,C_130,NT446,ST EDMUNDS HOSPITAL,24.0,18.0,0.0,5
2026-03,March 2026,C_130,NT450,LINCOLN PRIVATE HOSPITAL,138.0,79.0,0.0,4
2026-03,March 2026,C_130,NT457,WOODLANDS HOSPITAL,571.0,502.0,0.0,4
2026-03,March 2026,C_130,NT490,SOUTHEND PRIVATE HOSPITAL,921.0,799.0,0.0,10
2026-03,March 2026,C_130,NTE02,ST HUGH'S HOSPITAL,118.0,92.0,0.0,3
2026-03,March 2026,C_130,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,146.0,135.0,0.0,3
2026-03,March 2026,C_130,NTP13,PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,149.0,134.0,0.0,6
2026-03,March 2026,C_130,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,86.0,86.0,0.0,7
2026-03,March 2026,C_130,NTP16,PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM,465.0,432.0,8.0,2
2026-03,March 2026,C_130,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,471.0,470.0,0.0,4
2026-03,March 2026,C_130,NTPAE,PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST,1585.0,1526.0,0.0,20
2026-03,March 2026,C_130,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,615.0,542.0,2.0,6
2026-03,March 2026,C_130,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,480.0,440.0,0.0,3
2026-03,March 2026,C_130,NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,473.0,404.0,1.0,3
2026-03,March 2026,C_130,NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,101.0,101.0,0.0,2
2026-03,March 2026,C_130,NVC01,ASHTEAD HOSPITAL,97.0,83.0,0.0,3
2026-03,March 2026,C_130,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,19.0,18.0,0.0,3
2026-03,March 2026,C_130,NVC06,FITZWILLIAM HOSPITAL,206.0,150.0,1.0,5
2026-03,March 2026,C_130,NVC07,FULWOOD HALL HOSPITAL,319.0,269.0,0.0,7
2026-03,March 2026,C_130,NVC08,MOUNT STUART HOSPITAL,236.0,109.0,0.0,1
2026-03,March 2026,C_130,NVC09,NEW HALL HOSPITAL,236.0,219.0,0.0,3
2026-03,March 2026,C_130,NVC0I,BEACON PARK HOSPITAL,367.0,217.0,0.0,7
2026-03,March 2026,C_130,NVC11,NORTH DOWNS HOSPITAL,136.0,89.0,0.0,4
2026-03,March 2026,C_130,NVC12,OAKLANDS HOSPITAL,2.0,1.0,0.0,1
2026-03,March 2026,C_130,NVC13,OAKS HOSPITAL,21.0,12.0,0.0,3
2026-03,March 2026,C_130,NVC15,PINEHILL HOSPITAL,152.0,110.0,0.0,4
2026-03,March 2026,C_130,NVC17,ROWLEY HALL HOSPITAL,1.0,1.0,0.0,1
2026-03,March 2026,C_130,NVC19,RIVERS HOSPITAL,415.0,335.0,1.0,7
2026-03,March 2026,C_130,NVC1H,STOURSIDE HOSPITAL,313.0,278.0,0.0,6
2026-03,March 2026,C_130,NVC20,THE YORKSHIRE CLINIC,734.0,672.0,0.0,8
2026-03,March 2026,C_130,NVC21,WEST MIDLANDS HOSPITAL,2.0,2.0,0.0,1
2026-03,March 2026,C_130,NVC23,WOODLAND HOSPITAL,1.0,1.0,0.0,1
2026-03,March 2026,C_130,NVC27,BOSTON WEST HOSPITAL,676.0,496.0,0.0,1
2026-03,March 2026,C_130,NVC31,BLAKELANDS HOSPITAL,263.0,211.0,1.0,3
2026-03,March 2026,C_130,NVC40,WOODTHORPE HOSPITAL,330.0,312.0,0.0,3
2026-03,March 2026,C_130,NVC44,THE WESTBOURNE CENTRE,24.0,18.0,0.0,4
2026-03,March 2026,C_130,NVM,EPSOMEDICAL GROUP,370.0,362.0,0.0,3
2026-03,March 2026,C_130,NWF01,BENENDEN HOSPITAL,84.0,79.0,0.0,3
2026-03,March 2026,C_130,NX501,ANGLIA COMMUNITY EYE SERVICE LTD,680.0,545.0,0.0,7
2026-03,March 2026,C_130,NX504,ANGLIA COMMUNITY EYE SERVICES FAKENHAM,224.0,210.0,0.0,4
2026-03,March 2026,C_130,NX507,ANGLIA COMMUNITY EYE SERVICE - THETFORD HEALTHY LIVING CENTRE,179.0,160.0,0.0,11
2026-03,March 2026,C_130,NXP,INDEPENDENT HEALTH GROUP,230.0,229.0,0.0,3
2026-03,March 2026,C_130,NYR,CORA HEALTH DIAGNOSTICS (FORMERLY HEALTHSHARE DIAGNOSTICS),21.0,11.0,2.0,1
2026-03,March 2026,C_130,O1B1P,ACES PLYMOUTH,2.0,1.0,0.0,2
2026-03,March 2026,C_130,O1P6X,SPAMEDICA OLDHAM,628.0,589.0,0.0,13
2026-03,March 2026,C_130,O5Y9D,SPAMEDICA OXFORD,177.0,163.0,0.0,6
2026-03,March 2026,C_130,O6X7Z,SPAMEDICA CAMBRIDGE,524.0,486.0,0.0,6
2026-03,March 2026,C_130,O9Q4E,ANGLIA COMMUNITY EYE SERVICE - PETERBOROUGH,446.0,292.0,2.0,22
2026-03,March 2026,C_130,P0C3F,SPAMEDICA LEEDS,271.0,254.0,0.0,7
2026-03,March 2026,C_130,P1B7M,SPAMEDICA BRISTOL,156.0,144.0,1.0,7
2026-03,March 2026,C_130,P1G3N,ACES LEEDS WHITE ROSE,6.0,4.0,0.0,1
2026-03,March 2026,C_130,P5Y6K,NEWMEDICA - SHREWSBURY,466.0,446.0,2.0,3
2026-03,March 2026,C_130,Q1W6P,SPAMEDICA WATFORD,380.0,362.0,0.0,10
2026-03,March 2026,C_130,Q4W9A,ACES SOUTHAMPTON,34.0,31.0,0.0,1
2026-03,March 2026,C_130,Q6V1S,OPTEGRA EYE HOSPITAL SHEFFIELD,258.0,246.0,0.0,7
2026-03,March 2026,C_130,Q8X0X,SPAMEDICA ISLE OF WIGHT COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,23.0,22.0,0.0,1
2026-03,March 2026,C_130,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,10815.0,6957.0,72.0,67
2026-03,March 2026,C_130,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,8296.0,6892.0,5.0,14
2026-03,March 2026,C_130,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,5210.0,3589.0,10.0,13
2026-03,March 2026,C_130,R1F,ISLE OF WIGHT NHS TRUST,2312.0,1372.0,0.0,2
2026-03,March 2026,C_130,R1G7E,SPAMEDICA KENDAL,447.0,426.0,0.0,8
2026-03,March 2026,C_130,R1H,BARTS HEALTH NHS TRUST,5583.0,3782.0,3.0,40
2026-03,March 2026,C_130,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1510.0,1289.0,0.0,21
2026-03,March 2026,C_130,R5J3Z,BORDER HEALTH ALLIANCE LIMITED,560.0,390.0,0.0,3
2026-03,March 2026,C_130,R6X7C,SPAMEDICA MACCLESFIELD COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,49.0,49.0,0.0,3
2026-03,March 2026,C_130,R7W2O,NEWCASTLE NEWMEDICA LTD,895.0,857.0,0.0,10
2026-03,March 2026,C_130,RA2,ROYAL SURREY NHS FOUNDATION TRUST,2077.0,1316.0,0.0,18
2026-03,March 2026,C_130,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,6578.0,4874.0,1.0,24
2026-03,March 2026,C_130,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4787.0,3009.0,94.0,11
2026-03,March 2026,C_130,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2217.0,1621.0,0.0,12
2026-03,March 2026,C_130,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,13200.0,7667.0,529.0,35
2026-03,March 2026,C_130,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,6657.0,4465.0,2.0,41
2026-03,March 2026,C_130,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2557.0,1975.0,0.0,18
2026-03,March 2026,C_130,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,4906.0,3656.0,0.0,20
2026-03,March 2026,C_130,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2246.0,1701.0,0.0,10
2026-03,March 2026,C_130,RBK,WALSALL HEALTHCARE NHS TRUST,766.0,721.0,0.0,8
2026-03,March 2026,C_130,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,3102.0,1891.0,8.0,8
2026-03,March 2026,C_130,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,3438.0,2512.0,6.0,23
2026-03,March 2026,C_130,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2811.0,2090.0,2.0,16
2026-03,March 2026,C_130,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,6347.0,4728.0,1.0,29
2026-03,March 2026,C_130,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,5479.0,3487.0,68.0,35
2026-03,March 2026,C_130,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,1559.0,1157.0,0.0,10
2026-03,March 2026,C_130,RCF,AIREDALE NHS FOUNDATION TRUST,623.0,524.0,0.0,7
2026-03,March 2026,C_130,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1898.0,1259.0,24.0,9
2026-03,March 2026,C_130,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,2565.0,2167.0,0.0,13
2026-03,March 2026,C_130,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4555.0,2321.0,247.0,28
2026-03,March 2026,C_130,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,7833.0,5301.0,2.0,35
2026-03,March 2026,C_130,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,4261.0,3124.0,4.0,19
2026-03,March 2026,C_130,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,4322.0,3340.0,0.0,8
2026-03,March 2026,C_130,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6836.0,5077.0,1.0,52
2026-03,March 2026,C_130,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,9.0,8.0,0.0,6
2026-03,March 2026,C_130,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3578.0,2909.0,0.0,21
2026-03,March 2026,C_130,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,2918.0,2111.0,0.0,12
2026-03,March 2026,C_130,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1586.0,1368.0,0.0,12
2026-03,March 2026,C_130,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1881.0,1285.0,5.0,11
2026-03,March 2026,C_130,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,6853.0,3937.0,45.0,36
2026-03,March 2026,C_130,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3289.0,2013.0,26.0,14
2026-03,March 2026,C_130,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2139.0,1522.0,3.0,15
2026-03,March 2026,C_130,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4138.0,2777.0,28.0,62
2026-03,March 2026,C_130,RH5,SOMERSET NHS FOUNDATION TRUST,2989.0,2304.0,14.0,10
2026-03,March 2026,C_130,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,9154.0,5561.0,128.0,24
2026-03,March 2026,C_130,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,6647.0,4803.0,9.0,28
2026-03,March 2026,C_130,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,6513.0,3848.0,152.0,16
2026-03,March 2026,C_130,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,4978.0,4147.0,4.0,24
2026-03,March 2026,C_130,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,3627.0,2865.0,1.0,45
2026-03,March 2026,C_130,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,88.0,48.0,0.0,6
2026-03,March 2026,C_130,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,3618.0,2448.0,4.0,17
2026-03,March 2026,C_130,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5414.0,3160.0,121.0,25
2026-03,March 2026,C_130,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,3073.0,2247.0,6.0,19
2026-03,March 2026,C_130,RJN,EAST CHESHIRE NHS TRUST,2076.0,1294.0,13.0,23
2026-03,March 2026,C_130,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,2622.0,1640.0,12.0,24
2026-03,March 2026,C_130,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,11932.0,7648.0,261.0,35
2026-03,March 2026,C_130,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,3390.0,2046.0,10.0,9
2026-03,March 2026,C_130,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5118.0,3583.0,27.0,5
2026-03,March 2026,C_130,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6533.0,3662.0,248.0,29
2026-03,March 2026,C_130,RKE,WHITTINGTON HEALTH NHS TRUST,1124.0,869.0,3.0,17
2026-03,March 2026,C_130,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,9133.0,5653.0,188.0,39
2026-03,March 2026,C_130,RLQ,WYE VALLEY NHS TRUST,2104.0,1617.0,5.0,11
2026-03,March 2026,C_130,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1020.0,745.0,9.0,10
2026-03,March 2026,C_130,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5684.0,3876.0,57.0,22
2026-03,March 2026,C_130,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,6485.0,3260.0,338.0,35
2026-03,March 2026,C_130,RMC,BOLTON NHS FOUNDATION TRUST,4560.0,3328.0,29.0,24
2026-03,March 2026,C_130,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2754.0,1571.0,28.0,13
2026-03,March 2026,C_130,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2787.0,2402.0,8.0,13
2026-03,March 2026,C_130,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,4257.0,2770.0,5.0,17
2026-03,March 2026,C_130,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2154.0,1562.0,2.0,7
2026-03,March 2026,C_130,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1913.0,1396.0,0.0,15
2026-03,March 2026,C_130,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,3812.0,2978.0,0.0,25
2026-03,March 2026,C_130,RNZ,SALISBURY NHS FOUNDATION TRUST,1978.0,1638.0,0.0,14
2026-03,March 2026,C_130,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,3532.0,2337.0,9.0,23
2026-03,March 2026,C_130,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,37655.0,32310.0,12.0,98
2026-03,March 2026,C_130,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,2210.0,1592.0,0.0,46
2026-03,March 2026,C_130,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2442.0,1485.0,48.0,27
2026-03,March 2026,C_130,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3084.0,2103.0,55.0,20
2026-03,March 2026,C_130,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,4582.0,3759.0,3.0,43
2026-03,March 2026,C_130,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",1530.0,1329.0,7.0,15
2026-03,March 2026,C_130,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,9366.0,5685.0,106.0,50
2026-03,March 2026,C_130,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,8312.0,6708.0,88.0,21
2026-03,March 2026,C_130,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,3456.0,2962.0,0.0,19
2026-03,March 2026,C_130,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,8660.0,5431.0,43.0,38
2026-03,March 2026,C_130,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5285.0,2989.0,182.0,48
2026-03,March 2026,C_130,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,5463.0,3390.0,8.0,32
2026-03,March 2026,C_130,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,2847.0,2443.0,1.0,8
2026-03,March 2026,C_130,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,3586.0,2941.0,0.0,27
2026-03,March 2026,C_130,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,2357.0,1963.0,35.0,11
2026-03,March 2026,C_130,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2444.0,2248.0,0.0,14
2026-03,March 2026,C_130,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,5362.0,3292.0,177.0,18
2026-03,March 2026,C_130,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8270.0,5265.0,226.0,37
2026-03,March 2026,C_130,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,5599.0,4008.0,2.0,19
2026-03,March 2026,C_130,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,9060.0,5996.0,26.0,40
2026-03,March 2026,C_130,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,6102.0,4924.0,1.0,20
2026-03,March 2026,C_130,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,3184.0,2026.0,16.0,18
2026-03,March 2026,C_130,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,2833.0,2144.0,11.0,21
2026-03,March 2026,C_130,RWJ,STOCKPORT NHS FOUNDATION TRUST,3666.0,2584.0,13.0,27
2026-03,March 2026,C_130,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5731.0,4122.0,2.0,25
2026-03,March 2026,C_130,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1942.0,1747.0,0.0,20
2026-03,March 2026,C_130,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2293.0,2046.0,0.0,18
2026-03,March 2026,C_130,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,5802.0,3926.0,44.0,31
2026-03,March 2026,C_130,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,3588.0,2831.0,9.0,10
2026-03,March 2026,C_130,RXF,MID YORKSHIRE TEACHING NHS TRUST,4843.0,3398.0,24.0,27
2026-03,March 2026,C_130,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,8065.0,6300.0,7.0,53
2026-03,March 2026,C_130,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,3439.0,2151.0,7.0,22
2026-03,March 2026,C_130,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,3948.0,2912.0,3.0,30
2026-03,March 2026,C_130,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2868.0,2006.0,6.0,6
2026-03,March 2026,C_130,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,4948.0,3617.0,0.0,23
2026-03,March 2026,C_130,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,4236.0,2787.0,46.0,20
2026-03,March 2026,C_130,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,3416.0,2703.0,0.0,11
